time,truck,x,y,z,connection
26,20,216.79999999999998,150.8,35.69999999999999,T1
26,21,216.79999999999998,150.8,35.69999999999999,T1
26,22,156.79999999999998,123.0,42.99999999999999,T4
26,23,243.20000000000002,177.0,48.39999999999999,T7
26,24,156.79999999999998,123.0,42.99999999999999,T4
27,0,119.20000000000002,56.800000000000004,18.799999999999997,T6
27,1,244.8,178.0,47.599999999999994,T7
27,2,164.8,128.0,48.00000000000001,T9
27,3,144.8,168.8,25.999999999999996,T10
27,4,299.59999999999997,131.2,46.800000000000004,T3
27,5,235.2,172.0,52.400000000000006,T0
27,6,135.2,171.2,29.000000000000004,T10
27,7,64.80000000000001,188.8,26.800000000000004,None
27,8,40.79999999999999,23.199999999999996,15.999999999999996,None
27,9,110.79999999999998,53.199999999999996,21.200000000000003,T6
27,10,111.2,135.2,28.799999999999997,T11
27,11,110.79999999999998,53.199999999999996,21.200000000000003,T6
27,12,108.8,144.8,31.200000000000003,T11
27,13,110.79999999999998,53.199999999999996,21.200000000000003,T6
27,14,235.2,172.0,52.400000000000006,T0
27,15,49.20000000000001,26.800000000000004,19.000000000000004,T6
27,16,264.8,136.8,33.199999999999996,T3
27,17,224.8,148.8,40.2,T0
27,18,224.8,148.8,40.2,T0
27,19,189.20000000000002,98.0,32.400000000000006,T2
27,20,215.2,151.2,34.8,T1
27,21,215.2,151.2,34.8,T1
27,22,155.2,122.0,41.99999999999999,T4
27,23,244.8,178.0,47.599999999999994,T7
27,24,155.2,122.0,41.99999999999999,T4
28,0,120.60000000000002,57.400000000000006,18.4,T6
28,1,246.4,179.0,46.8,T7
28,2,166.4,129.0,49.000000000000014,T9
28,3,146.4,168.4,25.499999999999993,T10
28,4,297.79999999999995,131.6,47.400000000000006,T3
28,5,233.6,171.0,53.2,T0
28,6,133.6,171.6,29.500000000000007,T10
28,7,66.4,188.4,27.400000000000006,None
28,8,39.399999999999984,22.599999999999994,15.499999999999995,None
28,9,109.39999999999998,52.599999999999994,21.6,T6
28,10,111.60000000000001,133.6,28.4,T11
28,11,109.39999999999998,52.599999999999994,21.6,T6
28,12,108.39999999999999,146.4,31.6,T11
28,13,109.39999999999998,52.599999999999994,21.6,T6
28,14,233.6,171.0,53.2,T0
28,15,50.600000000000016,27.400000000000006,19.500000000000007,T6
28,16,266.40000000000003,137.4,32.599999999999994,T3
28,17,226.4,148.4,41.10000000000001,T0
28,18,226.4,148.4,41.10000000000001,T0
28,19,190.60000000000002,99.00000000000001,33.2,T2
28,20,213.6,151.6,33.89999999999999,T1
28,21,213.6,151.6,33.89999999999999,T1
28,22,153.6,120.99999999999999,40.999999999999986,T4
28,23,246.4,179.0,46.8,T7
28,24,153.6,120.99999999999999,40.999999999999986,T4
29,0,122.00000000000001,58.00000000000001,17.999999999999996,T6
29,1,248.0,180.0,45.99999999999999,T7
29,2,168.0,130.0,50.000000000000014,T9
29,3,148.0,168.0,24.999999999999993,T10
29,4,296.0,132.0,48.00000000000001,T3
29,5,232.0,170.0,54.00000000000001,T0
29,6,132.0,172.0,30.000000000000007,T10
29,7,68.00000000000001,188.0,28.000000000000007,None
29,8,37.999999999999986,21.999999999999993,14.999999999999995,None
29,9,107.99999999999999,51.99999999999999,22.000000000000004,T6
29,10,112.0,132.0,27.999999999999996,T11
29,11,107.99999999999999,51.99999999999999,22.000000000000004,T6
29,12,108.0,148.0,32.0,T11
29,13,107.99999999999999,51.99999999999999,22.000000000000004,T6
29,14,232.0,170.0,54.00000000000001,T0
29,15,52.000000000000014,28.000000000000007,20.000000000000007,T6
29,16,268.0,138.0,31.999999999999993,T3
29,17,228.0,148.0,42.000000000000014,T0
29,18,228.0,148.0,42.000000000000014,T0
29,19,192.0,100.00000000000001,34.00000000000001,T2
29,20,212.0,152.0,32.999999999999986,T1
29,21,212.0,152.0,32.999999999999986,T1
29,22,152.0,119.99999999999999,39.999999999999986,T4
29,23,248.0,180.0,45.99999999999999,T7
29,24,152.0,119.99999999999999,39.999999999999986,T4
30,0,123.4,58.60000000000001,17.599999999999994,T6
30,1,249.60000000000002,181.0,45.19999999999999,T7
30,2,169.60000000000002,131.0,51.000000000000014,T9
30,3,149.60000000000002,167.6,24.499999999999993,T10
30,4,294.2,132.4,48.60000000000001,T3
30,5,230.39999999999998,169.0,54.80000000000001,T0
30,6,130.39999999999998,172.4,30.500000000000007,T10
30,7,69.60000000000002,187.6,28.600000000000005,None
30,8,36.59999999999999,21.399999999999995,14.499999999999995,None
30,9,106.6,51.39999999999999,22.400000000000006,T6
30,10,112.4,130.39999999999998,27.599999999999994,T11
30,11,106.6,51.39999999999999,22.400000000000006,T6
30,12,107.6,149.60000000000002,32.400000000000006,T11
30,13,106.6,51.39999999999999,22.400000000000006,T6
30,14,230.39999999999998,169.0,54.80000000000001,T0
30,15,53.40000000000001,28.600000000000005,20.500000000000007,T6
30,16,269.6,138.6,31.399999999999995,T3
30,17,229.60000000000002,147.6,42.900000000000006,T0
30,18,229.60000000000002,147.6,42.900000000000006,T0
30,19,193.4,101.00000000000001,34.80000000000001,T2
30,20,210.39999999999998,152.4,32.099999999999994,T1
30,21,210.39999999999998,152.4,32.099999999999994,T1
30,22,150.39999999999998,118.99999999999999,38.999999999999986,T4
30,23,249.60000000000002,181.0,45.19999999999999,T7
30,24,150.39999999999998,118.99999999999999,38.999999999999986,T4
31,0,124.80000000000001,59.2,17.199999999999996,T6
31,1,251.20000000000002,182.0,44.39999999999999,T7
31,2,171.20000000000002,132.0,52.000000000000014,T9
31,3,151.20000000000002,167.2,23.999999999999993,T10
31,4,292.4,132.8,49.2,T3
31,5,228.79999999999998,168.0,55.60000000000001,T0
31,6,128.79999999999998,172.8,31.000000000000007,T10
31,7,71.20000000000002,187.2,29.200000000000006,None
31,8,35.19999999999998,20.799999999999994,13.999999999999993,None
31,9,105.19999999999999,50.8,22.800000000000004,T6
31,10,112.80000000000001,128.79999999999998,27.199999999999996,T11
31,11,105.19999999999999,50.8,22.800000000000004,T6
31,12,107.19999999999999,151.20000000000002,32.800000000000004,T11
31,13,105.19999999999999,50.8,22.800000000000004,T6
31,14,228.79999999999998,168.0,55.60000000000001,T0
31,15,54.80000000000002,29.200000000000006,21.000000000000007,T6
31,16,271.20000000000005,139.20000000000002,30.799999999999994,T3
31,17,231.20000000000002,147.2,43.80000000000001,T5
31,18,231.20000000000002,147.2,43.80000000000001,T5
31,19,194.8,102.00000000000001,35.60000000000001,T2
31,20,208.79999999999998,152.8,31.19999999999999,T1
31,21,208.79999999999998,152.8,31.19999999999999,T1
31,22,148.79999999999998,117.99999999999999,37.999999999999986,T4
31,23,251.20000000000002,182.0,44.39999999999999,T7
31,24,148.79999999999998,117.99999999999999,37.999999999999986,T4
32,0,126.20000000000002,59.80000000000001,16.799999999999997,T6
32,1,252.8,183.0,43.599999999999994,T7
32,2,172.8,133.0,53.000000000000014,T9
32,3,152.8,166.79999999999998,23.499999999999993,T10
32,4,290.59999999999997,133.20000000000002,49.80000000000001,T3
32,5,227.2,167.0,56.400000000000006,T0
32,6,127.19999999999999,173.20000000000002,31.500000000000007,T10
32,7,72.80000000000001,186.79999999999998,29.800000000000008,None
32,8,33.79999999999998,20.199999999999992,13.499999999999993,None
32,9,103.79999999999998,50.19999999999999,23.200000000000003,T6
32,10,113.2,127.19999999999999,26.799999999999997,T11
32,11,103.79999999999998,50.19999999999999,23.200000000000003,T6
32,12,106.8,152.8,33.2,T11
32,13,103.79999999999998,50.19999999999999,23.200000000000003,T6
32,14,227.2,167.0,56.400000000000006,T0
32,15,56.20000000000002,29.800000000000008,21.500000000000007,T6
32,16,272.8,139.8,30.199999999999992,T3
32,17,232.8,146.79999999999998,44.70000000000001,T5
32,18,232.8,146.79999999999998,44.70000000000001,T5
32,19,196.20000000000002,103.00000000000001,36.400000000000006,T2
32,20,207.2,153.20000000000002,30.29999999999999,T1
32,21,207.2,153.20000000000002,30.29999999999999,T1
32,22,147.2,116.99999999999999,36.999999999999986,T4
32,23,252.8,183.0,43.599999999999994,T7
32,24,147.2,116.99999999999999,36.999999999999986,T4
33,0,127.60000000000002,60.400000000000006,16.399999999999995,T6
33,1,254.40000000000003,184.0,42.79999999999999,T7
33,2,174.40000000000003,134.0,54.000000000000014,T9
33,3,154.40000000000003,166.4,22.999999999999993,T10
33,4,288.79999999999995,133.6,50.400000000000006,T3
33,5,225.59999999999997,166.0,57.20000000000001,T0
33,6,125.59999999999998,173.6,32.00000000000001,T10
33,7,74.40000000000002,186.4,30.40000000000001,None
33,8,32.399999999999984,19.59999999999999,12.999999999999993,None
33,9,102.39999999999998,49.599999999999994,23.600000000000005,T6
33,10,113.60000000000001,125.59999999999998,26.399999999999995,T11
33,11,102.39999999999998,49.599999999999994,23.600000000000005,T6
33,12,106.39999999999999,154.40000000000003,33.60000000000001,T11
33,13,102.39999999999998,49.599999999999994,23.600000000000005,T6
33,14,225.59999999999997,166.0,57.20000000000001,T0
33,15,57.600000000000016,30.40000000000001,22.000000000000007,T6
33,16,274.40000000000003,140.4,29.59999999999999,T3
33,17,234.40000000000003,146.4,45.60000000000001,T5
33,18,234.40000000000003,146.4,45.60000000000001,T5
33,19,197.60000000000002,104.00000000000001,37.20000000000001,T2
33,20,205.59999999999997,153.6,29.399999999999988,T1
33,21,205.59999999999997,153.6,29.399999999999988,T1
33,22,145.59999999999997,115.99999999999999,35.999999999999986,T4
33,23,254.40000000000003,184.0,42.79999999999999,T7
33,24,145.59999999999997,115.99999999999999,35.999999999999986,T4
34,0,129.00000000000003,61.00000000000001,15.999999999999995,T6
34,1,256.0,185.0,41.999999999999986,T7
34,2,176.00000000000003,135.0,55.000000000000014,T9
34,3,156.00000000000003,166.0,22.499999999999993,T10
34,4,287.0,134.0,51.00000000000001,T3
34,5,223.99999999999997,165.0,58.000000000000014,T0
34,6,123.99999999999997,174.0,32.50000000000001,T10
34,7,76.00000000000003,186.0,31.000000000000007,None
34,8,30.99999999999998,18.999999999999993,12.499999999999993,None
34,9,100.99999999999997,48.99999999999999,24.000000000000007,T6
34,10,114.0,123.99999999999997,25.999999999999993,T11
34,11,100.99999999999997,48.99999999999999,24.000000000000007,T6
34,12,106.0,156.00000000000003,34.00000000000001,T11
34,13,100.99999999999997,48.99999999999999,24.000000000000007,T6
34,14,223.99999999999997,165.0,58.000000000000014,T0
34,15,59.00000000000002,31.000000000000007,22.500000000000007,T6
34,16,276.0,141.0,28.999999999999993,T3
34,17,236.00000000000003,146.0,46.500000000000014,T5
34,18,236.00000000000003,146.0,46.500000000000014,T5
34,19,199.00000000000003,105.00000000000001,38.000000000000014,T2
34,20,203.99999999999997,154.0,28.499999999999986,T1
34,21,203.99999999999997,154.0,28.499999999999986,T1
34,22,143.99999999999997,114.99999999999999,34.999999999999986,T4
34,23,256.0,185.0,41.999999999999986,T7
34,24,143.99999999999997,114.99999999999999,34.999999999999986,T4
35,0,130.40000000000003,61.60000000000001,15.599999999999994,T6
35,1,257.6,186.0,41.19999999999999,T7
35,2,177.60000000000002,136.0,56.000000000000014,T9
35,3,157.60000000000002,165.6,21.999999999999993,T10
35,4,285.2,134.4,51.60000000000001,T3
35,5,222.39999999999998,164.0,58.80000000000001,T0
35,6,122.39999999999998,174.4,33.00000000000001,T10
35,7,77.60000000000002,185.6,31.60000000000001,None
35,8,29.59999999999998,18.39999999999999,11.999999999999993,None
35,9,99.59999999999998,48.39999999999999,24.400000000000006,T6
35,10,114.4,122.39999999999998,25.599999999999994,T11
35,11,99.59999999999998,48.39999999999999,24.400000000000006,T6
35,12,105.6,157.60000000000002,34.400000000000006,T11
35,13,99.59999999999998,48.39999999999999,24.400000000000006,T6
35,14,222.39999999999998,164.0,58.80000000000001,T0
35,15,60.40000000000002,31.60000000000001,23.000000000000007,T6
35,16,277.6,141.60000000000002,28.39999999999999,T3
35,17,237.60000000000002,145.6,47.40000000000001,T5
35,18,237.60000000000002,145.6,47.40000000000001,T5
35,19,200.40000000000003,106.00000000000001,38.80000000000001,T2
35,20,202.39999999999998,154.4,27.599999999999987,T1
35,21,202.39999999999998,154.4,27.599999999999987,T1
35,22,142.39999999999998,113.99999999999999,33.999999999999986,T4
35,23,257.6,186.0,41.19999999999999,T7
35,24,142.39999999999998,113.99999999999999,33.999999999999986,T4
36,0,131.8,62.20000000000001,15.199999999999994,T6
36,1,259.20000000000005,187.0,40.39999999999999,T7
36,2,179.20000000000002,137.0,57.000000000000014,T9
36,3,159.20000000000002,165.2,21.499999999999993,T10
36,4,283.4,134.8,52.20000000000001,T3
36,5,220.79999999999998,163.0,59.60000000000001,T0
36,6,120.79999999999998,174.8,33.50000000000001,T10
36,7,79.20000000000002,185.2,32.20000000000001,None
36,8,28.199999999999974,17.79999999999999,11.499999999999993,None
36,9,98.19999999999997,47.79999999999999,24.800000000000004,T6
36,10,114.80000000000001,120.79999999999998,25.199999999999996,T11
36,11,98.19999999999997,47.79999999999999,24.800000000000004,T6
36,12,105.19999999999999,159.20000000000002,34.800000000000004,T11
36,13,98.19999999999997,47.79999999999999,24.800000000000004,T6
36,14,220.79999999999998,163.0,59.60000000000001,T0
36,15,61.800000000000026,32.20000000000001,23.500000000000007,T6
36,16,279.20000000000005,142.20000000000002,27.79999999999999,T3
36,17,239.20000000000002,145.2,48.30000000000001,T5
36,18,239.20000000000002,145.2,48.30000000000001,T5
36,19,201.8,107.00000000000001,39.60000000000001,T2
36,20,200.79999999999998,154.8,26.69999999999999,T1
36,21,200.79999999999998,154.8,26.69999999999999,T1
36,22,140.79999999999998,112.99999999999999,32.999999999999986,T4
36,23,259.20000000000005,187.0,40.39999999999999,T7
36,24,140.79999999999998,112.99999999999999,32.999999999999986,T4
37,0,133.20000000000002,62.80000000000001,14.799999999999994,T6
37,1,260.8,188.0,39.59999999999999,T7
37,2,180.8,138.0,58.000000000000014,T9
37,3,160.8,164.79999999999998,20.999999999999993,T10
37,4,281.59999999999997,135.20000000000002,52.80000000000001,T3
37,5,219.2,162.0,60.40000000000001,T0
37,6,119.19999999999997,175.20000000000002,34.00000000000001,T10
37,7,80.80000000000003,184.79999999999998,32.80000000000001,None
37,8,26.799999999999976,17.19999999999999,10.999999999999993,None
37,9,96.79999999999998,47.19999999999999,25.200000000000006,T6
37,10,115.2,119.19999999999997,24.799999999999994,T11
37,11,96.79999999999998,47.19999999999999,25.200000000000006,T6
37,12,104.8,160.8,35.2,T11
37,13,96.79999999999998,47.19999999999999,25.200000000000006,T6
37,14,219.2,162.0,60.40000000000001,T0
37,15,63.200000000000024,32.80000000000001,24.000000000000007,T6
37,16,280.8,142.8,27.19999999999999,T3
37,17,240.8,144.79999999999998,49.20000000000002,T5
37,18,240.8,144.79999999999998,49.20000000000002,T5
37,19,203.20000000000002,108.00000000000001,40.40000000000001,T2
37,20,199.2,155.20000000000002,25.799999999999983,T1
37,21,199.2,155.20000000000002,25.799999999999983,T1
37,22,139.2,111.99999999999999,31.999999999999986,T4
37,23,260.8,188.0,39.59999999999999,T7
37,24,139.2,111.99999999999999,31.999999999999986,T4
38,0,134.60000000000002,63.400000000000006,14.399999999999993,T6
38,1,262.40000000000003,189.00000000000003,38.79999999999998,T7
38,2,182.40000000000003,139.00000000000003,59.00000000000002,T9
38,3,162.40000000000003,164.4,20.49999999999999,T10
38,4,279.79999999999995,135.6,53.400000000000006,T3
38,5,217.59999999999997,160.99999999999997,61.20000000000002,T0
38,6,117.59999999999997,175.6,34.500000000000014,T10
38,7,82.40000000000003,184.4,33.400000000000006,None
38,8,25.399999999999977,16.59999999999999,10.49999999999999,None
38,9,95.39999999999998,46.599999999999994,25.60000000000001,T6
38,10,115.60000000000001,117.59999999999997,24.39999999999999,T11
38,11,95.39999999999998,46.599999999999994,25.60000000000001,T6
38,12,104.39999999999999,162.40000000000003,35.60000000000001,T11
38,13,95.39999999999998,46.599999999999994,25.60000000000001,T6
38,14,217.59999999999997,160.99999999999997,61.20000000000002,T0
38,15,64.60000000000002,33.400000000000006,24.50000000000001,T6
38,16,282.40000000000003,143.4,26.59999999999999,T3
38,17,242.40000000000003,144.4,50.100000000000016,T5
38,18,242.40000000000003,144.4,50.100000000000016,T5
38,19,204.60000000000002,109.00000000000003,41.20000000000002,T2
38,20,197.59999999999997,155.6,24.899999999999984,T1
38,21,197.59999999999997,155.6,24.899999999999984,T1
38,22,137.59999999999997,110.99999999999997,30.99999999999998,T4
38,23,262.40000000000003,189.00000000000003,38.79999999999998,T7
38,24,137.59999999999997,110.99999999999997,30.99999999999998,T4
39,0,136.00000000000003,64.00000000000001,13.999999999999993,T6
39,1,264.0,190.00000000000003,37.999999999999986,T7
39,2,184.00000000000003,140.00000000000003,60.00000000000002,T9
39,3,164.00000000000003,164.0,19.99999999999999,T10
39,4,278.0,136.0,54.000000000000014,T3
39,5,215.99999999999997,159.99999999999997,62.000000000000014,T0
39,6,115.99999999999997,176.0,35.000000000000014,T10
39,7,84.00000000000003,184.0,34.000000000000014,None
39,8,23.99999999999997,15.99999999999999,9.99999999999999,None
39,9,93.99999999999997,45.999999999999986,26.000000000000007,T6
39,10,116.0,115.99999999999997,23.999999999999993,T11
39,11,93.99999999999997,45.999999999999986,26.000000000000007,T6
39,12,104.0,164.00000000000003,36.00000000000001,T11
39,13,93.99999999999997,45.999999999999986,26.000000000000007,T6
39,14,215.99999999999997,159.99999999999997,62.000000000000014,T0
39,15,66.00000000000003,34.000000000000014,25.00000000000001,T6
39,16,284.0,144.0,25.99999999999999,T3
39,17,244.00000000000003,144.0,51.000000000000014,T5
39,18,244.00000000000003,144.0,51.000000000000014,T5
39,19,206.00000000000003,110.00000000000003,42.000000000000014,T2
39,20,195.99999999999997,156.0,23.999999999999986,T1
39,21,195.99999999999997,156.0,23.999999999999986,T1
39,22,135.99999999999997,109.99999999999997,29.99999999999998,T4
39,23,264.0,190.00000000000003,37.999999999999986,T7
39,24,135.99999999999997,109.99999999999997,29.99999999999998,T4
40,0,137.40000000000003,64.60000000000001,13.59999999999999,T6
40,1,265.6,191.00000000000003,37.19999999999998,T7
40,2,185.60000000000002,141.00000000000003,61.00000000000002,T9
40,3,165.60000000000002,163.6,19.49999999999999,T10
40,4,276.19999999999993,136.4,54.60000000000001,T3
40,5,214.39999999999998,158.99999999999997,62.80000000000002,T0
40,6,114.39999999999996,176.4,35.500000000000014,T10
40,7,85.60000000000004,183.6,34.60000000000001,T11
40,8,22.599999999999973,15.399999999999988,9.49999999999999,None
40,9,92.59999999999997,45.39999999999999,26.40000000000001,T6
40,10,116.4,114.39999999999996,23.59999999999999,T11
40,11,92.59999999999997,45.39999999999999,26.40000000000001,T6
40,12,103.6,165.60000000000002,36.400000000000006,T11
40,13,92.59999999999997,45.39999999999999,26.40000000000001,T6
40,14,214.39999999999998,158.99999999999997,62.80000000000002,T0
40,15,67.40000000000003,34.60000000000001,25.50000000000001,T6
40,16,285.6,144.60000000000002,25.399999999999988,T3
40,17,245.60000000000002,143.6,51.90000000000002,T5
40,18,245.60000000000002,143.6,51.90000000000002,T5
40,19,207.40000000000003,111.00000000000003,42.80000000000002,T2
40,20,194.39999999999998,156.4,23.09999999999998,T1
40,21,194.39999999999998,156.4,23.09999999999998,T1
40,22,134.39999999999998,108.99999999999997,28.99999999999998,T4
40,23,265.6,191.00000000000003,37.19999999999998,T7
40,24,134.39999999999998,108.99999999999997,28.99999999999998,T4
41,0,138.8,65.20000000000002,13.199999999999992,T6
41,1,267.20000000000005,192.00000000000003,36.399999999999984,T7
41,2,187.20000000000005,142.00000000000003,62.00000000000002,T9
41,3,167.20000000000005,163.2,18.99999999999999,T10
41,4,274.4,136.8,55.20000000000002,T3
41,5,212.79999999999995,157.99999999999997,63.600000000000016,T0
41,6,112.79999999999997,176.8,36.000000000000014,T10
41,7,87.20000000000003,183.2,35.20000000000002,T11
41,8,21.199999999999974,14.799999999999986,8.99999999999999,None
41,9,91.19999999999997,44.79999999999998,26.800000000000008,T6
41,10,116.80000000000001,112.79999999999997,23.199999999999992,T11
41,11,91.19999999999997,44.79999999999998,26.800000000000008,T6
41,12,103.19999999999999,167.20000000000005,36.80000000000001,T11
41,13,91.19999999999997,44.79999999999998,26.800000000000008,T6
41,14,212.79999999999995,157.99999999999997,63.600000000000016,T0
41,15,68.80000000000003,35.20000000000002,26.00000000000001,T6
41,16,287.20000000000005,145.20000000000002,24.799999999999986,T3
41,17,247.20000000000005,143.2,52.80000000000002,T5
41,18,247.20000000000005,143.2,52.80000000000002,T5
41,19,208.8,112.00000000000003,43.600000000000016,T2
41,20,192.79999999999995,156.8,22.19999999999998,T1
41,21,192.79999999999995,156.8,22.19999999999998,T1
41,22,132.79999999999995,107.99999999999997,27.99999999999998,T4
41,23,267.20000000000005,192.00000000000003,36.399999999999984,T7
41,24,132.79999999999995,107.99999999999997,27.99999999999998,T4
42,0,140.20000000000005,65.80000000000001,12.79999999999999,T6
42,1,268.80000000000007,193.00000000000003,35.59999999999998,T7
42,2,188.80000000000004,143.00000000000003,63.00000000000002,T9
42,3,168.80000000000004,162.79999999999998,18.49999999999999,T10
42,4,272.59999999999997,137.20000000000002,55.80000000000001,T3
42,5,211.19999999999996,156.99999999999997,64.40000000000002,T0
42,6,111.19999999999996,177.20000000000002,36.500000000000014,T10
42,7,88.80000000000004,182.79999999999998,35.80000000000001,T11
42,8,19.79999999999997,14.199999999999989,8.49999999999999,None
42,9,89.79999999999997,44.19999999999999,27.20000000000001,T6
42,10,117.20000000000002,111.19999999999996,22.79999999999999,T11
42,11,89.79999999999997,44.19999999999999,27.20000000000001,T6
42,12,102.79999999999998,168.80000000000004,37.20000000000001,T11
42,13,89.79999999999997,44.19999999999999,27.20000000000001,T6
42,14,211.19999999999996,156.99999999999997,64.40000000000002,T0
42,15,70.20000000000003,35.80000000000001,26.50000000000001,T6
42,16,288.80000000000007,145.8,24.19999999999999,T3
42,17,248.80000000000004,142.79999999999998,53.70000000000002,T5
42,18,248.80000000000004,142.79999999999998,53.70000000000002,T5
42,19,210.20000000000005,113.00000000000003,44.40000000000002,T1
42,20,191.19999999999996,157.20000000000002,21.299999999999983,T1
42,21,191.19999999999996,157.20000000000002,21.299999999999983,T1
42,22,131.19999999999996,106.99999999999997,26.99999999999998,T4
42,23,268.80000000000007,193.00000000000003,35.59999999999998,T7
42,24,131.19999999999996,106.99999999999997,26.99999999999998,T4
43,0,141.60000000000002,66.4,12.399999999999991,T6
43,1,270.40000000000003,194.00000000000003,34.79999999999998,T7
43,2,190.40000000000003,144.00000000000003,64.00000000000003,T9
43,3,170.40000000000003,162.39999999999998,17.99999999999999,T10
43,4,270.79999999999995,137.60000000000002,56.40000000000001,T3
43,5,209.59999999999997,155.99999999999997,65.20000000000002,T1
43,6,109.59999999999997,177.60000000000002,37.000000000000014,T10
43,7,90.40000000000003,182.39999999999998,36.40000000000001,T11
