timestamp_min,tower_id,tower_x,tower_y,tower_z,move_pw,idle_pw,mesh_pw,truck_pw,total_pw,volt,batt_pct,current_A,ah_step,energy_wh,conn_trucks,conn_towers,T0_x,T0_y,T0_z,T0_dist2D_tower,T0_conn,T1_x,T1_y,T1_z,T1_dist2D_tower,T1_conn,T2_x,T2_y,T2_z,T2_dist2D_tower,T2_conn,T3_x,T3_y,T3_z,T3_dist2D_tower,T3_conn,T4_x,T4_y,T4_z,T4_dist2D_tower,T4_conn,T5_x,T5_y,T5_z,T5_dist2D_tower,T5_conn,T6_x,T6_y,T6_z,T6_dist2D_tower,T6_conn,T7_x,T7_y,T7_z,T7_dist2D_tower,T7_conn,T8_x,T8_y,T8_z,T8_dist2D_tower,T8_conn,T9_x,T9_y,T9_z,T9_dist2D_tower,T9_conn,T10_x,T10_y,T10_z,T10_dist2D_tower,T10_conn,T11_x,T11_y,T11_z,T11_dist2D_tower,T11_conn,T12_x,T12_y,T12_z,T12_dist2D_tower,T12_conn,T13_x,T13_y,T13_z,T13_dist2D_tower,T13_conn,T14_x,T14_y,T14_z,T14_dist2D_tower,T14_conn,T15_x,T15_y,T15_z,T15_dist2D_tower,T15_conn,T16_x,T16_y,T16_z,T16_dist2D_tower,T16_conn,T17_x,T17_y,T17_z,T17_dist2D_tower,T17_conn,T18_x,T18_y,T18_z,T18_dist2D_tower,T18_conn,T19_x,T19_y,T19_z,T19_dist2D_tower,T19_conn,T20_x,T20_y,T20_z,T20_dist2D_tower,T20_conn,T21_x,T21_y,T21_z,T21_dist2D_tower,T21_conn,T22_x,T22_y,T22_z,T22_dist2D_tower,T22_conn,T23_x,T23_y,T23_z,T23_dist2D_tower,T23_conn,T24_x,T24_y,T24_z,T24_dist2D_tower,T24_conn,T25_x,T25_y,T25_z,T25_dist2D_tower,T25_conn,T26_x,T26_y,T26_z,T26_dist2D_tower,T26_conn,T27_x,T27_y,T27_z,T27_dist2D_tower,T27_conn,T28_x,T28_y,T28_z,T28_dist2D_tower,T28_conn,T29_x,T29_y,T29_z,T29_dist2D_tower,T29_conn
2.517,0,150.0,67.82,4.54,4,3,282.821,184.003,473.824,26.32,95.96,18.0027,0.005001,381.428,T0;T1;T9;T12;T26,1;2,127.93,-200.0,-139.48,268.73,0,150.0,0.0,-19.63,67.82,0,600.0,320.05,10.81,515.87,None,150.0,250.0,17.17,182.18,1,600.0,200.0,12.99,469.01,None,600.0,279.82,14.15,497.44,None,600.0,600.0,13.67,696.93,None,600.0,171.6,3.32,461.81,None,289.99,250.0,25.18,229.75,1,150.0,-100.0,-73.93,167.82,0,600.0,380.0,9.28,547.68,None,-19.18,250.0,-1.76,248.62,1,150.0,-121.78,-86.32,189.6,0,400.0,250.0,24.92,309.34,1,-300.0,300.0,-164.92,506.37,None,129.1,650.0,-118.04,582.55,1,240.01,250.0,24.53,203.2,1,-250.0,250.0,-112.92,439.53,None,270.0,250.0,24.92,218.15,1,600.0,-46.88,-96.17,464.39,None,400.0,250.0,24.92,309.34,1,255.02,650.0,-89.55,591.57,1,-300.0,340.0,-163.58,525.91,None,600.0,489.99,10.65,617.03,None,150.0,250.0,17.17,182.18,1,209.49,308.46,19.63,247.88,1,123.41,118.73,23.91,57.43,0,300.0,250.0,25.31,235.98,1,700.0,200.0,15.03,565.66,None,56.64,650.0,-110.17,589.62,1
2.533,0,150.0,69.71,5.21,4,3,274.027,162.879,443.907,26.318,95.93,16.867,0.004685,381.3047,T0;T1;T9;T12;T26,1;2,150.0,-200.0,-130.84,269.71,0,150.0,28.26,-9.56,41.45,0,600.0,300.0,11.93,505.5,None,150.0,220.23,20.84,150.52,1,629.88,200.0,15.71,497.25,None,600.0,300.0,11.93,505.5,None,600.0,570.01,12.81,672.91,None,600.0,143.2,-6.35,455.96,None,300.0,250.0,25.31,234.53,1,150.0,-73.64,-59.61,143.34,0,600.0,400.0,9.38,558.21,None,-48.97,250.0,-5.27,268.51,1,150.0,-100.0,-73.93,169.71,0,429.99,250.0,24.13,333.02,1,-300.0,270.17,-161.71,492.63,None,150.0,650.0,-112.81,580.29,1,210.01,250.0,24.14,190.02,1,-230.15,250.0,-90.43,420.73,None,240.01,250.0,24.53,201.51,1,600.0,-20.32,-82.22,458.92,None,370.0,250.0,25.04,284.44,1,282.53,650.0,-77.59,595.23,1,-300.0,320.0,-165.3,514.92,None,600.0,500.0,10.79,622.62,None,128.92,271.08,13.79,202.47,1,210.0,310.0,19.63,247.67,1,146.82,137.45,25.05,67.82,0,330.0,250.0,25.19,254.77,1,670.04,200.0,16.54,536.11,None,84.95,650.0,-120.07,583.93,1
2.55,0,150.0,71.59,5.88,4,3,265.4,145.049,417.448,26.317,95.9,15.8625,0.004406,381.1887,T0;T1;T3;T9;T12;T26,1;2,150.0,-173.93,-116.0,245.52,0,150.0,56.52,0.51,15.07,0,600.0,270.18,15.21,491.87,None,150.0,220.0,20.86,148.41,0,650.0,200.0,17.54,516.23,None,600.0,329.95,10.25,518.89,None,600.0,540.02,11.94,649.56,None,600.0,114.81,-16.03,452.07,None,330.0,250.0,25.19,253.44,1,150.0,-47.27,-45.3,118.86,0,600.0,430.0,9.81,575.29,None,-50.0,250.0,-5.39,268.01,1,150.0,-73.64,-59.61,145.23,0,459.98,250.0,23.34,357.65,1,-300.0,250.0,-159.54,484.08,None,150.0,623.58,-98.6,551.99,1,200.0,250.0,24.01,185.28,1,-210.29,250.0,-67.94,402.05,1,210.01,250.0,24.14,188.23,1,600.0,0.0,-71.55,455.66,None,340.0,250.0,25.16,260.63,1,300.0,650.0,-69.98,597.54,1,-300.0,300.0,-164.92,504.65,None,600.0,529.99,11.65,642.36,None,107.84,292.16,10.41,224.56,1,220.0,320.0,19.8,258.08,1,150.0,140.0,25.2,68.41,0,360.0,250.0,25.08,275.55,1,650.0,200.0,17.54,516.23,None,100.0,650.0,-125.34,580.57,1
2.567,0,150.0,73.47,6.55,4,3,256.937,101.716,365.653,26.315,95.87,13.8951,0.00386,381.0872,T0;T1;T3;T9;T12;T26,1;2,150.0,-147.85,-101.16,221.33,0,150.0,84.78,10.58,11.3,0,600.0,250.0,17.42,483.39,None,150.0,200.0,23.23,126.53,0,679.96,200.0,16.04,544.86,None,600.0,350.0,9.13,528.17,None,600.0,510.04,11.08,626.97,None,600.0,100.0,-21.07,450.78,None,360.0,250.0,25.08,274.34,1,150.0,-20.91,-30.98,94.38,0,600.0,459.99,10.23,593.21,None,-79.31,250.0,-11.8,289.38,1,150.0,-47.27,-45.3,120.75,0,489.97,250.0,22.54,383.07,1,-278.06,250.0,-139.08,463.03,None,150.0,597.15,-84.39,523.68,1,180.0,250.0,20.97,179.06,1,-200.0,250.0,-56.28,392.0,1,200.0,250.0,24.01,183.47,1,600.0,26.78,-58.03,452.42,None,310.0,250.0,25.27,238.25,1,318.72,668.72,-55.89,618.7,1,-300.0,270.17,-161.71,491.11,None,600.0,559.98,12.52,662.71,None,100.0,300.0,9.16,231.98,1,220.0,340.0,20.88,275.56,1,150.0,110.76,18.48,37.29,0,390.0,250.0,24.96,297.93,1,620.12,200.0,14.82,486.85,None,129.1,650.0,-118.04,576.9,1
2.583,0,150.0,75.36,7.22,4,3,248.638,68.064,323.702,26.314,95.85,12.3014,0.003417,380.9973,T0;T1;T3;T9;T12;T26,1;2,150.0,-121.78,-86.32,197.14,0,150.0,100.0,16.0,24.64,0,570.04,250.0,18.88,454.89,None,150.0,170.08,21.07,94.72,0,700.0,200.0,15.03,563.95,None,629.95,350.0,7.49,552.98,None,600.0,500.0,10.79,618.72,None,600.0,73.22,-34.59,450.01,None,390.0,250.0,24.96,296.82,1,150.0,0.0,-19.63,75.36,0,600.0,489.99,10.65,611.9,None,-108.61,250.0,-18.21,312.06,1,150.0,-20.91,-30.98,96.27,0,500.0,250.0,22.28,391.15,1,-256.11,250.0,-118.62,442.07,None,150.0,570.73,-70.18,495.37,1,150.24,250.0,17.2,174.64,1,-174.05,250.0,-41.22,368.12,1,200.0,220.06,25.84,153.09,1,600.0,53.56,-44.51,450.53,None,300.0,250.0,25.31,230.22,1,337.45,687.45,-41.79,640.15,1,-300.0,250.0,-159.54,482.7,None,600.0,589.96,13.38,683.61,None,78.96,321.04,5.34,255.75,1,220.0,320.0,19.8,254.46,1,150.0,100.0,16.0,24.64,0,400.0,250.0,24.92,304.96,1,600.0,200.0,12.99,466.94,None,150.0,650.0,-112.81,574.64,1
2.6,0,150.0,77.24,7.9,4,3,240.503,64.754,312.257,26.313,95.83,11.8669,0.003296,380.9105,T0;T1;T3;T9;T12;T18;T26,1;2,150.0,-100.0,-73.93,177.24,0,150.0,129.92,18.17,52.68,0,540.07,250.0,20.33,426.61,None,150.0,140.16,18.91,62.91,0,700.0,170.01,15.87,557.77,None,650.0,350.0,6.39,569.56,None,600.0,470.0,10.37,597.29,None,600.0,46.44,-48.11,451.05,None,400.0,250.0,24.92,303.88,1,150.0,28.26,-9.56,48.98,0,600.0,500.0,10.79,617.43,None,-137.92,250.0,-24.63,335.77,1,150.0,0.0,-19.63,77.24,0,529.96,250.0,20.82,417.39,None,-250.0,250.0,-112.92,435.71,None,150.0,550.0,-59.04,472.76,1,150.0,250.0,17.17,172.76,1,-150.0,250.0,-27.27,346.19,1,200.0,200.0,27.07,132.55,0,600.0,80.34,-30.99,450.01,None,270.0,250.0,24.92,210.35,1,350.0,700.0,-32.34,654.08,None,-300.0,222.09,-148.54,472.74,None,600.0,600.0,13.67,689.76,None,57.92,342.08,1.53,280.39,1,210.0,310.0,19.63,240.37,1,150.0,71.74,5.94,5.5,0,429.99,250.0,24.13,329.0,1,600.0,229.88,15.64,475.18,None,150.0,623.58,-98.6,546.33,1
2.617,0,150.0,79.13,8.57,4,3,232.529,48.384,287.912,26.312,95.81,10.9422,0.003039,380.8305,T0;T1;T3;T9;T12;T18;T26,1;2,150.0,-73.64,-59.61,152.76,0,150.0,159.84,20.33,80.72,0,510.11,250.0,21.79,398.59,1,150.0,110.23,16.74,31.11,0,700.0,150.0,16.43,554.55,None,650.0,370.0,6.07,578.45,None,600.0,440.01,9.95,576.83,None,600.0,19.66,-61.63,453.91,None,429.99,250.0,24.13,328.01,1,150.0,56.52,0.51,22.61,0,600.0,529.99,11.65,637.01,None,-150.0,250.0,-27.27,345.25,1,150.0,28.26,-9.56,50.87,0,559.93,250.0,19.37,444.12,None,-230.15,250.0,-90.43,416.78,None,150.0,521.7,-49.08,442.57,1,120.06,250.0,15.33,173.48,1,-120.69,250.0,-20.86,320.11,1,180.0,200.0,25.54,124.54,0,600.0,100.0,-21.07,450.48,None,240.01,250.0,24.53,193.13,1,350.0,716.93,-7.57,668.43,None,-300.0,200.0,-139.83,465.95,None,570.16,600.0,16.78,669.21,None,50.0,350.0,0.09,288.74,1,200.51,281.54,19.69,208.62,1,150.0,43.48,-4.13,35.65,0,459.98,250.0,23.34,353.96,1,600.0,250.0,17.42,481.35,None,150.0,597.15,-84.39,518.03,1
2.633,0,150.0,81.01,9.24,4,3,224.716,44.01,275.726,26.311,95.79,10.4794,0.002911,380.7539,T0;T1;T3;T9;T12;T18;T26,1;2,150.0,-47.27,-45.3,128.28,0,150.0,189.77,22.49,108.76,0,500.0,250.0,22.28,388.66,1,150.0,100.0,16.0,18.99,0,700.0,130.0,16.9,552.18,None,650.0,350.0,6.39,567.76,None,600.0,410.01,9.52,557.44,None,600.0,0.0,-71.55,457.23,None,459.98,250.0,23.34,353.05,1,150.0,84.78,10.58,3.77,0,600.0,559.98,12.52,657.2,None,-175.95,250.0,-42.33,367.15,1,150.0,56.52,0.51,24.49,0,589.89,250.0,17.91,471.24,None,-210.29,250.0,-67.94,397.96,1,150.0,493.4,-39.12,412.39,1,120.0,250.0,15.33,171.63,1,-91.39,250.0,-14.45,294.66,1,150.09,200.0,23.24,118.99,0,600.0,128.4,-11.4,452.49,None,210.01,250.0,24.14,179.33,1,350.0,720.0,-3.09,669.56,None,-321.12,178.88,-142.62,481.18,None,550.0,600.0,18.88,655.25,None,28.98,371.02,-3.97,314.24,1,200.0,280.0,19.69,205.17,1,150.0,15.22,-14.2,65.79,0,489.97,250.0,22.54,379.65,1,570.04,250.0,18.88,452.75,None,150.0,570.73,-70.18,489.72,1
2.65,0,150.0,82.89,9.91,4,3,217.062,41.121,265.183,26.31,95.77,10.079,0.0028,380.6803,T0;T1;T3;T9;T12;T18;T26,1;2,150.0,-20.91,-30.98,103.8,0,150.0,200.0,23.23,117.11,0,470.01,250.0,23.07,361.01,1,150.0,71.74,5.94,11.15,0,700.0,150.0,16.43,554.08,None,620.05,350.0,8.03,540.64,None,600.0,400.0,9.38,550.51,None,600.0,-26.56,-85.5,463.12,None,489.97,250.0,22.54,378.82,1,150.0,100.0,16.0,17.11,0,600.0,589.96,13.38,677.95,None,-200.0,250.0,-56.28,387.85,1,150.0,84.78,10.58,1.88,0,600.0,250.0,17.42,480.03,None,-200.0,250.0,-56.28,387.85,1,150.0,465.1,-29.17,382.21,1,100.0,250.0,12.25,174.43,1,-62.08,250.0,-8.03,270.0,1,150.0,200.0,23.23,117.11,0,600.0,156.8,-1.72,456.03,None,200.0,250.0,24.01,174.43,1,350.0,740.0,5.94,686.87,None,-342.24,157.76,-145.41,497.9,None,528.84,621.16,20.92,658.22,None,7.96,392.04,-8.03,340.21,1,180.0,280.0,15.05,199.38,1,150.0,0.0,-19.63,82.89,0,500.0,250.0,22.28,387.85,1,540.07,250.0,20.33,424.36,None,150.0,550.0,-59.04,467.11,1
2.667,0,150.0,84.78,10.58,4,3,209.568,46.396,262.964,26.31,95.75,9.995,0.002776,380.6072,T0;T1;T3;T9;T12;T18;T26,1;2,150.0,0.0,-19.63,84.78,0,120.09,200.0,20.89,119.04,0,440.02,250.0,23.87,333.78,1,150.0,43.48,-4.13,41.3,0,729.92,150.0,14.27,583.58,None,600.0,350.0,9.13,522.34,None,600.0,370.0,9.23,532.78,None,600.0,-53.12,-99.45,470.66,None,500.0,250.0,22.28,387.04,1,150.0,129.92,18.17,45.14,0,600.0,600.0,13.67,684.07,None,-200.0,279.93,-54.22,400.73,1,150.0,100.0,16.0,15.22,0,600.0,220.12,14.78,469.91,None,-174.05,250.0,-41.22,363.74,1,150.0,450.0,-23.85,365.22,1,70.21,250.0,8.75,183.48,1,-50.0,250.0,-5.39,259.42,1,120.09,200.0,20.89,119.04,0,600.0,185.19,7.95,461.07,None,180.0,250.0,20.97,167.92,1,350.0,720.0,-3.09,665.96,None,-350.0,150.0,-146.44,504.24,None,507.67,642.33,22.96,662.41,None,0.0,400.0,-9.57,349.09,1,158.81,258.81,16.55,174.26,1,150.0,-26.36,-33.94,111.14,0,529.96,250.0,20.82,414.33,None,510.11,250.0,21.79,396.2,1,120.34,550.0,-54.55,466.17,1
2.683,0,150.0,86.66,11.25,4,3,202.23,57.158,266.389,26.309,95.73,10.1255,0.002813,380.5332,T0;T1;T3;T9;T12;T18;T26,1;2,150.0,28.26,-9.56,58.4,0,120.0,200.0,20.89,117.24,0,410.03,250.0,24.66,307.08,1,150.0,15.22,-14.2,71.44,0,750.0,150.0,12.82,603.33,None,600.0,320.05,10.81,506.92,None,600.0,350.0,9.13,521.39,None,600.0,-79.68,-113.39,479.76,None,529.96,250.0,20.82,413.58,None,150.0,159.84,20.33,73.18,0,570.16,600.0,16.78,663.36,None,-200.0,309.86,-52.16,415.11,1,150.0,129.92,18.17,43.26,0,600.0,200.0,12.99,464.05,None,-150.0,250.0,-27.27,341.58,1,150.0,420.9,-16.56,334.24,1,40.41,250.0,5.24,196.69,1,-20.21,250.0,-1.88,235.9,1,120.0,200.0,20.89,117.24,0,600.0,200.0,12.99,464.05,None,150.24,250.0,17.2,163.34,1,350.0,703.07,-27.85,648.04,None,-379.97,150.0,-147.87,533.74,None,500.0,650.0,23.7,663.21,None,-26.76,413.38,-11.78,371.47,1,150.0,250.0,17.17,163.34,1,150.0,-52.73,-48.26,139.39,0,559.93,250.0,19.37,441.27,None,500.0,250.0,22.28,386.24,1,90.67,550.0,-50.07,467.12,1
2.7,0,150.0,88.55,11.92,4,3,195.049,80.296,282.346,26.308,95.71,10.7323,0.002981,380.4548,T0;T1;T3;T9;T12;T18;T26,1;2,150.0,56.52,0.51,32.03,0,100.0,200.0,17.97,122.16,0,400.0,250.0,24.92,297.6,1,150.0,0.0,-19.63,88.55,0,750.0,130.0,13.24,601.43,None,600.0,300.0,11.93,497.2,None,600.0,320.05,10.81,506.06,None,600.0,-100.0,-124.06,487.9,None,559.93,250.0,19.37,440.58,None,150.0,189.77,22.49,101.22,0,550.0,600.0,18.88,649.3,None,-200.0,339.79,-50.1,430.84,1,150.0,159.84,20.33,71.3,0,600.0,171.6,3.32,457.6,None,-120.69,250.0,-20.86,315.19,1,150.0,391.8,-9.27,303.25,1,10.62,250.0,1.74,213.3,1,9.59,250.0,1.62,213.97,1,100.0,200.0,17.97,122.16,0,600.0,229.88,15.64,471.67,None,150.0,250.0,17.17,161.45,1,350.0,700.0,-32.34,643.33,None,-409.93,150.0,-149.31,563.29,None,500.0,630.0,24.54,644.73,None,-53.52,426.76,-14.0,394.73,1,120.06,250.0,15.33,164.21,1,150.0,-79.09,-62.58,167.64,0,589.89,250.0,17.91,468.59,None,470.01,250.0,23.07,358.43,1,61.01,550.0,-45.58,469.96,1
2.717,0,150.0,90.43,12.59,4,3,189.631,96.997,293.628,26.307,95.69,11.1616,0.0031,380.3732,T0;T1;T3;T9;T12;T18;T26,1;2,150.0,84.78,10.58,5.65,0,110.0,190.0,19.73,107.3,0,370.0,250.0,25.04,271.78,1,150.0,-26.36,-33.94,116.79,0,750.0,150.0,12.82,602.95,None,600.0,270.18,15.21,484.57,None,600.0,300.0,11.93,496.41,None,570.42,-100.0,-129.04,461.53,None,589.89,250.0,17.91,467.94,None,150.0,200.0,23.23,109.57,0,528.84,621.16,20.92,652.07,None,-200.0,369.72,-48.05,447.77,1,150.0,189.77,22.49,99.34,0,600.0,143.2,-6.35,453.08,None,-91.39,250.0,-14.45,289.36,1,150.0,362.7,-1.98,272.27,1,-19.18,250.0,-1.76,232.56,1,39.38,250.0,5.12,194.16,1,110.0,190.0,19.73,107.3,0,600.0,250.0,17.42,477.45,None,120.06,250.0,15.33,162.35,1,331.28,681.28,-46.44,618.03,1,-439.9,150.0,-150.74,592.9,None,500.0,650.0,23.7,660.01,None,-80.28,440.14,-16.22,418.72,1,120.0,250.0,15.33,162.37,1,150.0,-100.0,-73.93,190.43,0,600.0,250.0,17.42,477.45,None,440.02,250.0,23.87,331.02,1,31.35,550.0,-41.09,474.64,1
2.733,0,150.0,92.31,13.27,4,3,182.961,120.196,310.157,26.306,95.67,11.7903,0.003275,380.2871,T0;T1;T3;T9;T12;T18;T26,1;2,150.0,100.0,16.0,7.69,0,120.0,180.0,21.04,92.68,0,340.0,250.0,25.16,246.91,1,150.0,-52.73,-48.26,145.04,0,750.0,179.99,12.22,606.37,None,600.0,250.0,17.42,476.83,None,600.0,270.18,15.21,483.88,None,550.0,-100.0,-132.48,443.83,None,600.0,250.0,17.42,476.83,None,179.91,200.0,25.53,111.76,0,507.67,642.33,22.96,656.08,None,-200.0,399.65,-45.99,465.78,1,150.0,200.0,23.23,107.69,0,600.0,114.81,-16.03,450.56,None,-62.08,250.0,-8.03,264.28,1,150.0,350.0,1.2,257.69,1,-48.97,250.0,-5.27,253.88,1,69.18,250.0,8.63,177.19,1,120.0,180.0,21.04,92.68,0,570.04,250.0,18.88,448.66,None,120.0,250.0,15.33,160.51,1,312.55,662.55,-60.54,592.95,1,-450.0,150.0,-151.23,602.77,None,521.16,628.84,21.66,652.39,None,-100.0,450.0,-17.85,436.39,1,100.0,250.0,12.25,165.42,1,150.0,-126.07,-88.77,218.39,0,600.0,220.12,14.78,467.8,None,410.03,250.0,24.66,304.11,1,1.69,550.0,-36.61,481.12,1
2.75,0,150.0,94.2,13.94,4,3,176.438,148.31,331.748,26.305,95.65,12.6115,0.003503,380.1949,T0;T1;T3;T9;T12;T18;T26,1;2,150.0,129.92,18.17,35.72,0,120.0,160.0,21.54,72.32,0,310.0,250.0,25.27,223.33,1,150.0,-79.09,-62.58,173.29,0,750.0,200.0,11.81,609.26,None,570.04,250.0,18.88,448.0,None,600.0,250.0,17.42,476.21,None,529.18,-120.82,-138.22,435.9,None,600.0,220.12,14.78,467.29,None,180.0,200.0,25.54,109.97,0,500.0,650.0,23.7,656.82,None,-200.0,400.0,-45.96,464.77,1,120.09,200.0,20.89,109.95,0,600.0,100.0,-21.07,450.04,None,-50.0,250.0,-5.39,253.52,1,161.63,322.87,6.57,228.97,1,-50.0,250.0,-5.39,253.52,1,98.97,250.0,12.13,163.94,1,120.0,160.0,21.54,72.32,0,540.07,250.0,20.33,420.03,None,100.0,250.0,12.25,163.63,1,300.0,650.0,-69.98,575.69,1,-470.0,150.0,-141.11,622.51,None,542.33,607.67,19.62,646.2,None,-129.92,450.0,-20.0,452.72,1,70.21,250.0,8.75,175.05,1,150.0,-152.15,-103.61,246.35,0,600.0,200.0,12.99,462.27,None,400.0,250.0,24.92,294.57,1,0.0,550.0,-36.35,479.85,1
2.767,0,150.0,96.08,14.61,4,3,170.06,194.909,371.969,26.304,95.62,14.1411,0.003928,380.0916,T0;T1;T3;T9;T12;T18;T26,1;2,150.0,159.84,20.33,63.76,0,120.0,180.0,21.04,89.12,0,300.0,250.0,25.31,214.92,1,150.0,-100.0,-73.93,196.08,0,720.06,200.0,13.74,579.46,None,540.07,250.0,20.33,419.34,None,570.04,250.0,18.88,447.35,None,508.36,-141.64,-143.96,430.04,None,600.0,200.0,12.99,461.84,None,200.0,200.0,27.07,115.32,0,500.0,630.0,24.54,638.41,None,-228.37,409.46,-48.41,491.29,None,120.0,200.0,20.89,108.16,0,600.0,73.22,-34.59,450.58,None,-20.21,250.0,-1.88,229.48,1,173.25,295.74,11.94,201.01,1,-79.31,250.0,-11.8,276.17,1,100.0,250.0,12.25,161.84,1,120.0,180.0,21.04,89.12,0,510.11,250.0,21.79,391.62,1,70.21,250.0,8.75,173.37,1,272.49,650.0,-81.95,567.3,1,-490.0,150.0,-136.48,642.27,None,550.0,600.0,18.88,643.38,None,-150.0,450.0,-21.45,463.96,1,40.41,250.0,5.24,188.95,1,150.0,-178.22,-118.44,274.3,0,629.88,200.0,15.71,491.0,None,370.0,250.0,25.04,268.5,1,-13.32,523.36,-32.73,457.43,1
2.783,0,150.0,97.97,15.28,4,3,163.828,253.688,424.516,26.303,95.59,16.1395,0.004483,379.9737,T0;T1;T3;T12;T17;T18;T26,1;2,150.0,189.77,22.49,91.8,0,110.0,190.0,19.73,100.35,0,270.0,250.0,24.92,193.69,1,150.0,-126.07,-88.77,224.04,0,700.0,200.0,15.03,559.38,None,510.11,250.0,21.79,390.88,1,540.07,250.0,20.33,418.65,None,500.0,-150.0,-146.26,428.94,None,600.0,171.6,3.32,455.98,None,200.0,229.94,25.24,141.13,1,500.0,650.0,23.7,653.64,None,-256.73,418.91,-50.86,518.11,None,100.0,200.0,17.97,113.63,0,600.0,46.44,-48.11,452.94,None,9.59,250.0,1.62,206.95,1,180.0,280.0,15.05,184.49,1,-108.61,250.0,-18.21,299.99,1,100.0,220.19,15.66,132.06,0,110.0,190.0,19.73,100.35,0,500.0,250.0,22.28,381.59,1,40.41,250.0,5.24,187.41,1,244.98,650.0,-93.92,560.15,1,-470.0,150.0,-141.11,622.18,None,579.84,600.0,15.77,660.91,None,-170.0,450.0,-22.91,475.74,1,10.62,250.0,1.74,206.26,1,150.0,-200.0,-130.84,297.97,0,650.0,200.0,17.54,510.3,None,340.0,250.0,25.16,243.34,1,-26.64,496.73,-29.12,436.13,1
2.8,0,150.0,99.85,15.95,4,3,157.739,269.023,433.762,26.302,95.56,16.4918,0.004581,379.8532,T0;T1;T3;T17;T18;T26,1;2,150.0,200.0,23.23,100.15,0,100.0,200.0,17.97,111.94,0,240.01,250.0,24.53,175.06,1,150.0,-152.15,-103.61,252.0,0,670.04,200.0,16.54,529.59,None,500.0,250.0,22.28,380.85,1,510.11,250.0,21.79,390.16,1,500.0,-170.0,-136.28,441.95,None,600.0,143.2,-6.35,452.08,None,200.0,250.0,24.01,158.26,1,521.16,628.84,21.66,646.21,None,-285.1,428.37,-53.31,545.19,None,100.0,229.81,14.56,139.24,1,600.0,19.66,-61.63,457.09,None,39.38,250.0,5.12,186.5,1,200.0,280.0,19.69,186.96,1,-137.92,250.0,-24.63,324.72,1,100.0,200.0,17.97,111.94,0,100.0,200.0,17.97,111.94,0,470.01,250.0,23.07,353.48,1,10.62,250.0,1.74,204.87,1,217.47,650.0,-105.89,554.27,1,-450.0,150.0,-151.23,602.09,None,600.0,600.0,13.67,672.79,None,-150.0,450.0,-21.45,461.09,1,-19.18,250.0,-1.76,226.2,1,122.07,-200.0,-141.78,301.15,0,679.96,200.0,16.04,539.34,None,310.0,250.0,25.27,219.42,1,-39.96,470.09,-25.5,416.12,1
2.817,0,150.0,100.0,16.0,4,3,154.578,282.858,444.437,26.3,95.53,16.8986,0.004694,379.7298,T0;T1;T3;T17;T26,1;2,179.91,200.0,25.53,104.38,0,120.0,200.0,20.89,104.4,0,210.01,250.0,24.14,161.56,1,150.0,-178.22,-118.44,278.22,0,650.0,200.0,17.54,509.9,None,470.01,250.0,23.07,353.42,1,500.0,250.0,22.28,380.79,1,500.0,-190.0,-132.4,454.53,None,600.0,114.81,-16.03,450.24,None,230.0,250.0,24.4,170.0,1,542.33,607.67,19.62,641.6,None,-313.46,437.82,-55.76,573.52,None,100.0,250.0,12.25,158.11,1,600.0,0.0,-71.55,460.98,None,69.18,250.0,8.63,170.39,1,200.0,250.31,23.97,158.4,1,-150.0,250.0,-27.27,335.41,1,120.0,200.0,20.89,104.4,0,100.0,229.81,14.56,139.1,1,440.02,250.0,23.87,326.52,1,-19.18,250.0,-1.76,226.1,1,200.0,650.0,-113.49,552.27,1,-420.03,150.0,-149.79,572.22,None,600.0,570.01,12.81,650.7,None,-120.08,450.0,-19.29,442.09,1,-48.97,250.0,-5.27,249.18,1,100.0,-200.0,-150.42,304.14,0,700.0,200.0,15.03,559.02,None,300.0,250.0,25.31,212.13,1,-50.0,450.0,-22.77,403.11,1
2.833,0,150.0,101.99,16.15,4,3,148.534,314.542,470.076,26.299,95.5,17.8744,0.004965,379.5992,T0;T1;T3;T17;T26,1;2,180.0,200.0,25.54,102.49,0,149.91,200.0,23.22,98.01,0,200.0,250.0,24.01,156.22,1,150.0,-200.0,-130.84,301.99,0,620.12,200.0,14.82,480.23,None,440.02,250.0,23.87,325.6,1,470.01,250.0,23.07,352.58,1,500.0,-170.0,-136.28,443.26,None,600.0,100.0,-21.07,450.0,None,259.99,250.0,24.79,184.4,1,550.0,600.0,18.88,638.76,None,-341.83,447.28,-58.21,600.93,None,70.21,250.0,8.75,168.14,1,600.0,-26.56,-85.5,468.0,None,98.97,250.0,12.13,156.55,1,200.0,250.0,24.01,156.22,1,-175.95,250.0,-42.33,357.98,1,149.91,200.0,23.22,98.01,0,100.0,250.0,12.25,156.22,1,410.03,250.0,24.66,299.2,1,-48.97,250.0,-5.27,247.98,1,170.0,650.0,-113.08,548.37,1,-390.07,150.0,-148.36,542.2,None,600.0,540.02,11.94,627.99,None,-100.0,450.0,-17.85,428.49,1,-50.0,250.0,-5.39,248.81,1,71.55,-200.0,-140.89,312.02,0,729.94,200.0,13.11,588.16,None,270.0,250.0,24.92,190.54,1,-79.86,450.0,-19.83,417.06,1
